TIPO_DE_ELECCIÓN:;PRESIDENTE Y VICEPRESIDENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03 junio 2023 09:43 (UTC -6);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACTAS_ESPERADAS;ACTAS_CAPTURADAS;PORCENTAJE_ACTAS_CAPTURADAS;ACTAS_CONTABILIZADAS;PORCENTAJE_ACTAS_CONTABILIZADAS;ACTAS_NO_CONTABILIZADAS;LISTA_NOMINAL_ACTAS_CONTABILIZADAS;VOTOS_EMITIDOS_CONTABILIZADAS;PORCENTAJE_PARTICIPACIÓN_CIUDADANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24585;0;0;0;0;0;0;0;--.----;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;CUARENTA Y UNO ;QUINCE ;TREINTA Y DOS ;TREINTA Y TRES ;VEINTITRES ;TREINTA Y SEIS ;VEINTIOCHO ;TREINTA ;TREINTA Y CUATRO ;DIECIOCHO ;TRECE ;TREINTA Y OCHO ;TREINTA Y SIETE ;ONCE ;DIECISEIS ;VEINTINUEVE ;CINCUENTA Y SIETE ;DIECISIETE ;VEINTISEIS ;TREINTA Y UNO ;TREINTA Y CINCO ;VEINTE ;DOCE ;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
9477;Sololá;7;San Andrés Semetabaj;9;1171;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9478;Sololá;7;San Andrés Semetabaj;9;1171;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9479;Sololá;7;San Andrés Semetabaj;9;1172;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9480;Sololá;7;San Andrés Semetabaj;9;1172;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9481;Sololá;7;San Andrés Semetabaj;9;1172;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9482;Sololá;7;San Andrés Semetabaj;9;1172;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9483;Sololá;7;San Andrés Semetabaj;9;1173;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9484;Sololá;7;San Andrés Semetabaj;9;1173;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9485;Sololá;7;San Andrés Semetabaj;9;1174;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9486;Sololá;7;San Andrés Semetabaj;9;1174;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9487;Sololá;7;San Andrés Semetabaj;9;1174;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9488;Sololá;7;San Andrés Semetabaj;9;1175;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9489;Sololá;7;San Andrés Semetabaj;9;1175;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9490;Sololá;7;San Andrés Semetabaj;9;1175;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9491;Sololá;7;San Andrés Semetabaj;9;1175;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9492;Sololá;7;San Andrés Semetabaj;9;1175;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9493;Sololá;7;San Andrés Semetabaj;9;1175;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9494;Sololá;7;San Andrés Semetabaj;9;1175;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9495;Sololá;7;San Andrés Semetabaj;9;1176;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9496;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9497;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9498;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9499;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9500;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9501;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9502;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9503;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9504;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9505;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9506;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9507;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9508;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9509;Sololá;7;Panajachel;10;1177;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9510;Sololá;7;Panajachel;10;1178;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9511;Sololá;7;Panajachel;10;1178;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9512;Sololá;7;Panajachel;10;1178;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9513;Sololá;7;Panajachel;10;1178;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9514;Sololá;7;Panajachel;10;1179;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9515;Sololá;7;Panajachel;10;1179;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9516;Sololá;7;Panajachel;10;1179;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9517;Sololá;7;Panajachel;10;1179;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9518;Sololá;7;Panajachel;10;1180;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9519;Sololá;7;Panajachel;10;1180;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9520;Sololá;7;Panajachel;10;1181;459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9521;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9522;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9523;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9524;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9525;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9526;Sololá;7;Santa Catarina Palopó;11;1182;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9527;Sololá;7;Santa Catarina Palopó;11;1182;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9528;Sololá;7;Santa Catarina Palopó;11;1182;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9529;Sololá;7;San Antonio Palopó;12;1183;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9530;Sololá;7;San Antonio Palopó;12;1183;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9531;Sololá;7;San Antonio Palopó;12;1183;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9532;Sololá;7;San Antonio Palopó;12;1184;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9533;Sololá;7;San Antonio Palopó;12;1184;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9534;Sololá;7;San Antonio Palopó;12;1184;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9535;Sololá;7;San Antonio Palopó;12;1185;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9536;Sololá;7;San Antonio Palopó;12;1185;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9537;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9538;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9539;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9540;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9541;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9542;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9543;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9544;Sololá;7;San Antonio Palopó;12;1186;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9545;Sololá;7;San Antonio Palopó;12;1187;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9546;Sololá;7;San Antonio Palopó;12;1187;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9547;Sololá;7;San Antonio Palopó;12;1187;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9548;Sololá;7;San Antonio Palopó;12;1187;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9549;Sololá;7;San Antonio Palopó;12;1187;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9550;Sololá;7;San Antonio Palopó;12;1187;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9551;Sololá;7;San Antonio Palopó;12;1187;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9552;Sololá;7;San Antonio Palopó;12;1188;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9553;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9554;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9555;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9556;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9557;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9558;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9559;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9560;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9561;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9562;Sololá;7;San Lucas Tolimán;13;1189;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9563;Sololá;7;San Lucas Tolimán;13;1190;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9564;Sololá;7;San Lucas Tolimán;13;1190;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9565;Sololá;7;San Lucas Tolimán;13;1190;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9566;Sololá;7;San Lucas Tolimán;13;1190;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9567;Sololá;7;San Lucas Tolimán;13;1190;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9568;Sololá;7;San Lucas Tolimán;13;1191;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9569;Sololá;7;San Lucas Tolimán;13;1191;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9570;Sololá;7;San Lucas Tolimán;13;1192;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9571;Sololá;7;San Lucas Tolimán;13;1192;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9572;Sololá;7;San Lucas Tolimán;13;1192;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9573;Sololá;7;San Lucas Tolimán;13;1192;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9574;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9575;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9576;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9577;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9578;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9579;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9580;Sololá;7;San Lucas Tolimán;13;1193;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9581;Sololá;7;San Lucas Tolimán;13;1193;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9582;Sololá;7;San Lucas Tolimán;13;1193;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9583;Sololá;7;San Lucas Tolimán;13;1194;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9584;Sololá;7;San Lucas Tolimán;13;1194;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9585;Sololá;7;San Lucas Tolimán;13;1194;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9586;Sololá;7;San Lucas Tolimán;13;1194;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9587;Sololá;7;San Lucas Tolimán;13;1194;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9588;Sololá;7;San Lucas Tolimán;13;1194;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9589;Sololá;7;San Lucas Tolimán;13;1195;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9590;Sololá;7;San Lucas Tolimán;13;1195;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9591;Sololá;7;San Lucas Tolimán;13;1195;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9592;Sololá;7;San Lucas Tolimán;13;1195;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9593;Sololá;7;San Lucas Tolimán;13;1195;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9594;Sololá;7;San Lucas Tolimán;13;1195;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9595;Sololá;7;San Lucas Tolimán;13;1195;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9596;Sololá;7;San Lucas Tolimán;13;1196;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9597;Sololá;7;San Lucas Tolimán;13;1196;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9598;Sololá;7;San Lucas Tolimán;13;1196;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9599;Sololá;7;San Lucas Tolimán;13;1196;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9600;Sololá;7;San Lucas Tolimán;13;1196;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9601;Sololá;7;San Lucas Tolimán;13;1196;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9602;Sololá;7;San Lucas Tolimán;13;1197;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9603;Sololá;7;San Lucas Tolimán;13;1197;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9604;Sololá;7;Santa Cruz La Laguna;14;1198;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9605;Sololá;7;Santa Cruz La Laguna;14;1198;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9606;Sololá;7;Santa Cruz La Laguna;14;1198;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9607;Sololá;7;Santa Cruz La Laguna;14;1199;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9608;Sololá;7;Santa Cruz La Laguna;14;1199;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9609;Sololá;7;Santa Cruz La Laguna;14;1200;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9610;Sololá;7;Santa Cruz La Laguna;14;1200;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9611;Sololá;7;Santa Cruz La Laguna;14;1200;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9612;Sololá;7;Santa Cruz La Laguna;14;1200;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9613;Sololá;7;Santa Cruz La Laguna;14;1200;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9614;Sololá;7;Santa Cruz La Laguna;14;1200;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9615;Sololá;7;San Pablo La Laguna;15;1201;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9616;Sololá;7;San Pablo La Laguna;15;1201;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9617;Sololá;7;San Pablo La Laguna;15;1201;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9618;Sololá;7;San Pablo La Laguna;15;1202;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9619;Sololá;7;San Pablo La Laguna;15;1202;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9620;Sololá;7;San Pablo La Laguna;15;1202;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9621;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9622;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9623;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9624;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9625;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9626;Sololá;7;San Pablo La Laguna;15;1203;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9627;Sololá;7;San Pablo La Laguna;15;1203;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9628;Sololá;7;San Pablo La Laguna;15;1203;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9629;Sololá;7;San Marcos La Laguna;16;1204;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9630;Sololá;7;San Marcos La Laguna;16;1204;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9631;Sololá;7;San Marcos La Laguna;16;1204;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9632;Sololá;7;San Marcos La Laguna;16;1204;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9633;Sololá;7;San Marcos La Laguna;16;1204;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9634;Sololá;7;San Juan La Laguna;17;1205;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9635;Sololá;7;San Juan La Laguna;17;1205;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9636;Sololá;7;San Juan La Laguna;17;1205;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9637;Sololá;7;San Juan La Laguna;17;1205;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9638;Sololá;7;San Juan La Laguna;17;1205;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9639;Sololá;7;San Juan La Laguna;17;1206;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9640;Sololá;7;San Juan La Laguna;17;1206;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9641;Sololá;7;San Juan La Laguna;17;1206;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9642;Sololá;7;San Juan La Laguna;17;1206;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9643;Sololá;7;San Juan La Laguna;17;1207;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9644;Sololá;7;San Juan La Laguna;17;1207;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9645;Sololá;7;San Juan La Laguna;17;1207;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9646;Sololá;7;San Juan La Laguna;17;1208;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9647;Sololá;7;San Juan La Laguna;17;1208;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9648;Sololá;7;San Juan La Laguna;17;1208;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9649;Sololá;7;San Juan La Laguna;17;1208;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9650;Sololá;7;San Juan La Laguna;17;1208;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9651;Sololá;7;San Juan La Laguna;17;1209;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9652;Sololá;7;San Juan La Laguna;17;1209;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9653;Sololá;7;San Juan La Laguna;17;1209;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9654;Sololá;7;San Juan La Laguna;17;1210;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9655;Sololá;7;San Juan La Laguna;17;1210;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9656;Sololá;7;San Juan La Laguna;17;1210;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9657;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9658;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9659;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9660;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9661;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9662;Sololá;7;San Pedro La Laguna;18;1211;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9663;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9664;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9665;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9666;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9667;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9668;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
9669;Sololá;7;San Pedro La Laguna;18;1212;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
